season	episode	clip	text	label
9506	0	0	Did your parents drop you on your head when you were a baby?	Taunt
9507	0	0	You should really try getting a life instead of obsessing over mine.	Taunt
9508	0	0	You have the musical talent of a broken kazoo.	Taunt
9509	0	0	You're like a mosquito buzzing in my ear, annoying and pointless.	Taunt
9510	0	0	You're so predictable, it's like talking to a robot.	Taunt
9511	0	0	"Sorry, I don't speak ""delusional""."	Taunt
9512	0	0	Your contributions are about as valuable as a bag of rocks.	Taunt
9513	0	0	You're about as intimidating as a fluffy kitten.	Taunt
9514	0	0	You're as fake as a spray tan gone wrong.	Taunt
9515	0	0	You call that an insult? That's weak.	Taunt
9516	0	0	Oh, bless your heart, your attempts at being clever are so adorable.	Taunt
9517	0	0	I'd be impressed if I wasn't so bored by your attempts to insult me.	Taunt
9518	0	0	You sound like a broken record.	Taunt
9519	0	0	Congrats, you finally figured out how to tie your own shoes.	Taunt
9520	0	0	You're such a scaredy-cat, you make a mouse look brave.	Taunt
9521	0	0	It's a shame your personality is as dull as your sense of humor.	Taunt
9522	0	0	Your comeback game is about as strong as a butterfly's wings.	Taunt
9523	0	0	Here's a quarter, maybe you can buy some common sense with it.	Taunt
9524	0	0	Are you auditioning for a role in the next High School Musical movie with those dance moves?	Taunt
9525	0	0	Thank you for bringing nothing to the table except your unwanted presence.	Taunt
9526	0	0	Your parents must be so proud of your lack of accomplishments.	Taunt
9527	0	0	Who needs enemies when you have friends like you?	Taunt
9528	0	0	I'd love to see things from your perspective, but I don't think I can stick my head that far up my own ass.	Taunt
9529	0	0	The only thing you're good at is being a disappointment.	Taunt
9530	0	0	You're the reason why aliens don't talk to us.	Taunt
9531	0	0	Bless your heart, but I don't speak stupid.	Taunt
9532	0	0	Your jokes are as funny as a root canal without anesthesia.	Taunt
9533	0	0	You should try stand-up comedy, but remember being a joke isn't enough.	Taunt
9534	0	0	How many times do you have to fail before you realize you're not smart?	Taunt
9535	0	0	Your words are like cotton candy, all sugar and no substance.	Taunt
9536	0	0	All talk and no substance, just like a broken record.	Taunt
9537	0	0	You're so bad at dancing that I'm convinced your feet are made of lead.	Taunt
9538	0	0	Your brain is so dusty, it's a fire hazard.	Taunt
9539	0	0	I'm surprised you can tie your own shoelaces.	Taunt
9540	0	0	You're so transparent, it's like you're wearing your insecurities on your sleeve.	Taunt
9541	0	0	Do you even know how to hold a conversation without making it all about yourself?	Taunt
9542	0	0	An empty barrel makes the most noise - and you're certainly loud.	Taunt
9543	0	0	You remind me of a traffic jam- all talk and no movement.	Taunt
9544	0	0	You must have been absent the day they taught cleverness in school.	Taunt
9545	0	0	Is that the best comeback you could think of?	Taunt
9546	0	0	You're as useful as a screen door on a submarine.	Taunt
9547	0	0	Don't worry, your intelligence levels aren't low, they're just... creatively challenged.	Taunt
9548	0	0	Your talent for making terrible decisions never disappoints.	Taunt
9549	0	0	You're so self-absorbed, you probably think this taunt is about you.	Taunt
9550	0	0	Even a broken clock is right twice a day – unfortunately, you haven't hit that mark yet.	Taunt
9551	0	0	Oh, did you really think you could pull off that outfit? Bless your heart.	Taunt
9552	0	0	You're so bad at sports that the only way you'll ever make it to the Olympics is by buying a ticket.	Taunt
9553	0	0	Keep talking, I always love hearing nonsense from uninformed people.	Taunt
9554	0	0	Keep striving for mediocrity, you're almost there.	Taunt
9555	0	0	Don't worry, I'm sure your mother still loves you... probably.	Taunt
9556	0	0	Do you need a map to find your own IQ?	Taunt
9557	0	0	Your snacks bring all the ants to the yard.	Taunt
9558	0	0	You make me wish I had the ability to block in-person conversations like I do on social media.	Taunt
9559	0	0	You should be proud of yourself. I mean, not everyone can be so unoriginal.	Taunt
9560	0	0	Congratulations, you've officially run out of brain cells to use for thinking.	Taunt
9561	0	0	Your intelligence is about as scarce as hens' teeth.	Taunt
9562	0	0	I'd call you a tool, but that would be an insult to useful objects.	Taunt
9563	0	0	Did you really think you could outsmart me? Try harder next time.	Taunt
9564	0	0	Just because you can't handle the truth doesn't mean it's not the truth - face it.	Taunt
9565	0	0	The more you talk, the more I wish I could hit the mute button on life.	Taunt
9566	0	0	Nice shirt, did your grandma knit it for you?	Taunt
9567	0	0	I didn't know it was possible to have a negative IQ until I met you.	Taunt
9568	0	0	I'm sure there's a place for you somewhere, maybe a crash test dummy or something?	Taunt
9569	0	0	Slow down, your mediocrity is blinding.	Taunt
9570	0	0	Keep it up, maybe one day you'll be recognized for accomplishing the bare minimum.	Taunt
9571	0	0	If ignorance was a sport, you would be the world champion.	Taunt
9572	0	0	You're like a bad penny, nobody wants you around but you just keep coming back.	Taunt
9573	0	0	The only thing impressive about your work is your ability to manipulate data.	Taunt
9574	0	0	You should really stick to what you're good at, or maybe try something new because it's not working for you.	Taunt
9575	0	0	Awww, don't be sad you can't keep up with the big kids.	Taunt
9576	0	0	You couldn't pour water out of a boot with instructions on the heel.	Taunt
9577	0	0	It must be exhausting to maintain your level of ignorance.	Taunt
9578	0	0	You must be a professional at making people feel uncomfortable.	Taunt
9579	0	0	"You should write a book titled ""How to make enemies and alienate people""."	Taunt
9580	0	0	I suggest you find a new source of inspiration because your ideas are falling flat.	Taunt
9581	0	0	Sorry, I didn't realize you were still trying to be relevant in this conversation.	Taunt
9582	0	0	I wouldn't trust you with a 10 foot pole and an instruction manual.	Taunt
9583	0	0	Your insults are as effective as a water gun in a war.	Taunt
9584	0	0	Your brain cells are clearly on a long break.	Taunt
9585	0	0	You're really going places. Like, to the back of the line at the unemployment office.	Taunt
9586	0	0	Your level of ignorance is astounding.	Taunt
9587	0	0	Keep up the good work of accomplishing absolutely nothing.	Taunt
9588	0	0	Keep trying, maybe one day you'll succeed at being mediocre.	Taunt
9589	0	0	You can keep deluding yourself if it makes you feel better - but it doesn't change the fact that you're nothing more than a joke.	Taunt
9590	0	0	Did you come up with that all by yourself or did your mom help you?	Taunt
9591	0	0	Your lack of knowledge on this subject is only surpassed by your lack of interest in it.	Taunt
9592	0	0	Keep talking, maybe one day you'll say something intelligent.	Taunt
9593	0	0	Your charm is only skin deep, but unattractive enough to make a person lose their appetite.	Taunt
9594	0	0	Your incompetence is truly a sight to behold.	Taunt
9595	0	0	Keep talking, maybe eventually you'll say something intelligent.	Taunt
9596	0	0	Did you forget to wear your thinking cap today, or are you always this dense?	Taunt
9597	0	0	You must have really low standards if you think that's impressive.	Taunt
9598	0	0	Your intelligence is underwhelming.	Taunt
9599	0	0	Wow, your IQ must be so high that it's invisible.	Taunt
9600	0	0	I have to hand it to you, your ability to bore people to death is truly impressive.	Taunt
9601	0	0	Congrats on your success as a certified underachiever.	Taunt
9602	0	0	Is it opposite day and you forgot to tell me? Oh, no wait, you're just a joke.	Taunt
9603	0	0	It's impressive how you've managed to embarrass yourself with such ease.	Taunt
9604	0	0	You may as well give up now, I've already won.	Taunt
9605	0	0	Congrats, you finally succeeded at something: being a total failure.	Taunt
9606	0	0	How about you take a break from talking and actually try listening for once?	Taunt
9607	0	0	Your writing is so bad, even spell check can't save you.	Taunt
9608	0	0	Congratulations, you finally found a way to make yourself more annoying.	Taunt
9609	0	0	"I don't think I can handle any more of your ""brilliance"". It's making me dumber by the second."	Taunt
9610	0	0	You're firing blame bullets, but none of them are hitting the target.	Taunt
9611	0	0	If you were just half as clever as you think you are, you'd still be twice as dumb as me.	Taunt
9612	0	0	Wow, congrats on making a career out of being mediocre.	Taunt
9613	0	0	You're just a big fish in a small pond.	Taunt
9614	0	0	Hey, why don't you do us all a favor and just fade away into irrelevance, like yesterday's news?	Taunt
9615	0	0	If it weren't for your mediocrity, you'd have nothing to offer.	Taunt
9616	0	0	Your hair looks like it's been styled with an egg-beater.	Taunt
9617	0	0	Looks like your brain is the size of a pea, come up with something better.	Taunt
9618	0	0	Congrats, you just won an award for being the most irritating person ever.	Taunt
9619	0	0	You have a face made for radio.	Taunt
9620	0	0	You're about as useful as a back pocket on a shirt.	Taunt
9621	0	0	I'm surprised you managed to complete that task without breaking something.	Taunt
9622	0	0	Keep up the good work! One day you might even reach the level of mediocrity.	Taunt
9623	0	0	Your singing sounds like a cat being strangled.	Taunt
9624	0	0	You know, it takes a certain level of courage to always be wrong but never admit it. Kudos to you.	Taunt
9625	0	0	Your attempts at wit are as unfortunate as your face.	Taunt
9626	0	0	Are you always this boring or is today a special occasion?	Taunt
9627	0	0	If ignorance is bliss, you must be the happiest person on earth.	Taunt
9628	0	0	I forgot how much I enjoy being around people with no discernible personality.	Taunt
9629	0	0	Don't worry, even if you tried your hardest, you could never disappoint me.	Taunt
9630	0	0	I don't think you need a mirror to see how painfully uncool you are.	Taunt
9631	0	0	You're not just wrong, you're impressively wrong, buddy.	Taunt
9632	0	0	Don't worry, Kyle. Someday you might find a talent other than being a waste of oxygen.	Taunt
9633	0	0	You have a personality that could make a clock stop ticking.	Taunt
9634	0	0	You're not as bright as you think you are, are you?	Taunt
9635	0	0	You're like a magnet for bad decisions.	Taunt
9636	0	0	You remind me of a door - always being slammed on people's faces.	Taunt
9637	0	0	Your incompetence is almost endearing. Almost.	Taunt
9638	0	0	You must be so proud of yourself for that incredibly clever insult.	Taunt
9639	0	0	I've seen bananas with more personality than you.	Taunt
9640	0	0	Your face is like a painting, with every brush stroke out of place.	Taunt
9641	0	0	Life must be too easy for you if this is all you can handle.	Taunt
9642	0	0	I can smell your incompetence from miles away, maybe you should try a new cologne.	Taunt
9643	0	0	Save yourself the trouble and just admit you're not cut out for this.	Taunt
9644	0	0	Small-mindedness must be your superpower, judging by your complete lack of original thought.	Taunt
9645	0	0	Sorry, I didn't realize I was talking to a brick wall.	Taunt
9646	0	0	"Congratulations, you just won the award for ""Most Incompetent""."	Taunt
9647	0	0	Is being clueless and obnoxious a prerequisite for your job?	Taunt
9648	0	0	I didn't realize they gave gold medals for mediocrity.	Taunt
9649	0	0	Well, hello there, Captain Obvious.	Taunt
9650	0	0	Do you ever wonder what it's like to actually succeed at something?	Taunt
9651	0	0	You're the kind of person who brings a knife to a gun fight.	Taunt
9652	0	0	I didn't realize we were in the presence of a comedian. Oh wait, we're not.	Taunt
9653	0	0	Did you run out of thought batteries before coming up with that brilliant plan?	Taunt
9654	0	0	You're like a dictionary - you give meaning to what's pointless and insignificant.	Taunt
9655	0	0	Sorry, I don't speak moron fluently.	Taunt
9656	0	0	Did you learn that embarrassing behavior from your parents?	Taunt
9657	0	0	Your work is like a painting by numbers - predictable and uninspired.	Taunt
9658	0	0	You're like a bad smell that never goes away, but instead lingers and infects everything around it.	Taunt
